#DIS Enumerations
#Author,Iqra Khan
#Created DateTime,28/11/2024 3:57:36 pm
#Comments,Added new missiles; Rudram 1, Rudram 2, Rudram 3
#
#[AFISE]Type,Name,Code,HexValue,[EntityType]KindID,KindDesc,DomainID,DomainDesc,CountryID,CountryDesc,CategoryID,CategoryDesc,SubCategoryID,SubCategoryDesc,SpecificID,SpecificDesc,ExtraID,ExtraDesc,[AlternateEntityType]KindID,KindDesc,DomainID,DomainDesc,CountryID,CountryDesc,CategoryID,CategoryDesc,SubCategoryID,SubCategoryDesc,SpecificID,SpecificDesc,ExtraID,ExtraDesc,Description,RCS
#Start
VEHICLE_TOYOTA_LANDCRUISER_PRADO,Toyota Land Cruiser Prado,4020,0xFB4,1,Platform,1,Land,165,Pakistan,81,Car,114,Sports Utility Vehicle (SUV){:} Full/Premium/Luxury (Large),2,Toyota Land Cruiser 5 Door,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
VEHICLE_HONDA_CG_125,Honda CG 125,4034,0xFC2,1,Platform,1,Land,165,Pakistan,80,Motorcycle,1,Sport/Street (Mid-Size),1,Economy/Compact,2,Honda 125,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SURFACE_OIL_TANKER,Generic Oil Tanker (Water),10001,0x2711,1,Platform,3,Surface,99,India,82,Tanker (Group 3 Merchant),5,Crude Oil Tanker (up to 159{:}999 DWT),0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
F15_EAGLE,F-15 Eagle,7025,0x1B71,1,Platform,2,Air,225,United States,1,Fighter/Air Defense,5,F-15 Eagle,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,15
Su35,Su-35,7026,0x1B72,1,Platform,2,Air,222,Russia,2,Attact/Strike,11,Su-35,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,10
WING_LOONG_II,Wing Loong II,7515,0x1D5B,1,Platform,2,Air,165,Pakistan,50,Unmanned,9,Wing loong II,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,1
BAYRAKTAR_TB2,Bayraktar TB2,7516,0x1D5C,1,Platform,2,Air,165,Pakistan,50,Unmanned,10,Bayraktar TB2,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.7
BAYRAKTAR_AKINCI,Bayraktar Akinci,7517,0x1D5D,1,Platform,2,Air,165,Pakistan,50,Unmanned,11,Bayraktar Akinci,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.8
BELL_412_HUEY,Bell 412 Huey,8008,0x1F48,1,Platform,2,Air,165,Pakistan,24,Observation Helicopter,3,Bell 412 Huey,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,1
BOMB_REK,REK,1504,0x5E0,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,6,REK,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_AGM_65_MAVERICK,AGM-65,1036,0x40C,2,Munition,2,Anti-Armor,225,United States,1,Guided,4,AGM-65 Maverick,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_CBU_105,CBU-105,1037,0x40D,2,Munition,9,Battlefield Support,225,United States,1,Guided,22,Wind-Corrected Munitions Dispenser (WCMD),3,CBU-105 (WCMD w/BLU-108 SFW),0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.01
MISSILE_GBU_31A_JDAM,GBU-31A,1038,0x40E,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,15,MK-84 bomb,6,GBU-31A JDAM,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.01
MISSILE_EXOCET_SM39,Exocet,1039,0x40F,2,Munition,6,Anti-Ship,165,Pakistan,1,Guided,6,Exocet,1,SM-39 Exocet ,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_AGM_88,AGM-88 HARM,1040,0x410,2,Munition,4,Anti Radar,165,Pakistan,1,Guided,1,AGM-88,1,A,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_MAR_1,MAR-1,1041,0x411,2,Munition,4,Anti Radar,165,Pakistan,1,Guided,7,MAR-1,1,Mar-1 Anti-Radiation Missle,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_CM_400_AKG,CM-400AKG,1042,0x412,2,Munition,6,Anti-Ship,165,Pakistan,2,Ballistic,16,CM-400AKG Cruise Missile,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_C802_AK,C-802AK,1043,0x413,2,Munition,6,Anti-Ship,165,Pakistan,1,Guided,12,CH/SH-N-6/C802AK,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_AG_300_M,AG-300/M,1044,0x414,2,Munition,2,Anti-Armor,165,Pakistan,1,Guided,1,AG-300/M,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_SWORD_1,Sword-1,1048,0x418,2,Munition,1,Anti Air,99,India,1,Guided,12,TC-1/SKY Sword I,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_SWORD_2,Sword-2,1049,0x419,2,Munition,1,Anti Air,99,India,1,Guided,13,TC-1/SKY Sword II,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_SWORD_3,Sword-3,1050,0x41A,2,Munition,1,Anti Air,99,India,1,Guided,14,TC-2/SKY Sword III,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_SWORD_4,Sword-4,1051,0x41B,2,Munition,1,Anti Air,99,India,1,Guided,15,TC-2N/SKY Sword IV,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_SWORD_5,Sword-5,1052,0x41C,2,Munition,1,Anti Air,99,India,1,Guided,16,TC-5/SKY Sword V,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
BOMB_MAM_L,MAM-L,1505,0x5E1,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,7,MAM-L,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.01
BOMB_H_2_SOW,H-2,1506,0x5E2,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,8,H-2 SOW GPS Guided INS navigation,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
BOMB_H_4_SOW,H-4,1507,0x5E3,2,Munition,9,Battlefield Support,165,Pakistan,1,Guided,9,H-4 Long Range Precision Guided,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_SWORD_X,Sword-X,1047,0x417,2,Munition,1,Anti Air,99,India,1,Guided,17,TC-2C/SKY Sword X,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_DERBY,DERBY,1053,0x41D,2,Munition,1,Anti Air,99,India,1,Guided,18,Derby/ Alto ,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_AA_10C,AA-10C,1032,0x408,2,Munition,1,Anti Air,99,India,1,Guided,11,AA-10C,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_BARAK,Barak 8,1033,0x409,2,Munition,3,Anti-Guided Weapon,99,India,1,Guided,1,Surface to Air,1,Barak 8,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.5
MISSILE_BRAHMOS,Brahmos,1034,0x40A,2,Munition,6,Anti-Ship,99,India,1,Guided,1,Brahmos,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
MISSILE_SPICE_2000,Spice 2000,1035,0x40B,2,Munition,9,Battlefield Support,99,India,1,Guided,1,Spice 2000,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
BARAK_RADAR,Barak Radar,5014,0x1396,9,Sensor/Emitter,1,Land,99,India,2,RF Active,3,Active Radar Homing,1,Barak Radar,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
DEFAULT_COMMAND_AND_CONTROL_CENTER,Default Command And Control,5400,0x1518,1,Platform,1,Land,165,Pakistan,34,Command Facility,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
LY_80_EV_FIRE_CONTROL_CENTER,LY-80-EV Fire Control Vehicle,5605,0x15E5,1,Platform,1,Land,165,Pakistan,28,Air Defense / Missile Defense Unit Equipment,7,LY-80-EV SAM System,1,Control Center Vehicle,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_21_GROWLER_FIRE_CONTROL_CENTER,SA-21 Grave Stone Engagement Radar (S-400),5604,0x15E4,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,3,SA-21 Growler SA,4,Grave Stone Engagement Radar (S-400),0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
DEFAULT_EXPENDABLE_SUBSURFACE,Default Expendable Subsurface,36,0x24,8,Expendable,4,Subsurface,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_21_GROWLER_DETECTION_CENTER,SA-21 Acquisition Radar (S-400),5504,0x1580,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,3,SA-21 Growler SA,5,SA-21 Acquisition Radar (S-400),0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_3_DETECTION_CENTER,SA-3 Detection Center,5506,0x1582,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,4,SA-3 Detection Center,3,SA-3 Detection Center,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_3_MUNITION_LAUNCHER,SA-3 Missile Launcher (S-125),5706,0x164A,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,4,SA-3 Detection Center,2,SA-3 Missile Launcher (S-125),0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_21_MUNITION_LAUNCHER,SA-21 Self-propelled TEL,5704,0x1648,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,3,SA-21 Growler SA,2,SA-21 Self-propelled TEL,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_21_COMMAND_AND_CONTROL_CENTER,SA-21 Command Post (S-400),5403,0x151B,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,3,SA-21 Growler SA,3,SA-21 Command Post (S-400),0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_3_COMMAND_AND_CONTROL_CENTER,SA-3 Goa Battery C3 Van,5404,0x151C,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,4,SA-3 Detection Center,1,SA-3 Goa Battery C3 Van,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SPYDER_SR_COMMAND_AND_CONTROL_CENTER,SPYDER-SR-Command and Control,5405,0x151D,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,5,SPYDER-SR-Command and Control,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SPYDER_MR_COMMAND_AND_CONTROL_CENTER,SPYDER-MR-Command and Control,5406,0x151E,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,7,SPYDER-MR-Command and Control,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
BARAK_COMMAND_AND_CONTROL_CENTER,BARAK Control Center Vehicle,5407,0x151F,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,10,BARAK Control Center Vehicle,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SPYDER_SR_MUNITION_LAUNCHER,SPYDER-SR Munition Launcher,5710,0x164E,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,6,SPYDER-SR Munition Launcher,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SPYDER_MR_MUNITION_LAUNCHER,SPYDER-MR Munition Launcher,5711,0x164F,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,8,SPYDER-MR Munition Launcher,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
BARAK_MUNITION_LAUNCHER,Barak Munition Launcher,5712,0x1650,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,9,Barak Munition Launcher,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_AA_13_C,AA-13C,1046,0x416,2,Munition,1,Anti Air,222,Russia,1,Guided,46,AA-13 Arrow,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.1
LIFE_FORM_MANPADS_FIM_92_STINGER,FIM-92 STINGER,2018,0x7E2,3,Life Form,1,Land,99,India,11,Army,85,Man-Portable Air Defence System (MANPADS),2,70mm fim-92 stinger,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
LIFE_FORM_MANPADS_IGLA_S,IGLA-S,2017,0x7E1,3,Life Form,1,Land,99,India,11,Army,85,Man-Portable Air Defence System (MANPADS),1,72mm 9K38 Igla (SA-18),0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
STATIC_OBJECT_BUILDING,PAK Building,3003,0xBBB,5,Cultural Feature,1,Land,165,Pakistan,2,Building,1,One-story,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
DEFAULT_CULTURAL_FEATURE,Default Cultural Feature,3000,0xBB8,5,Cultural Feature,1,Land,165,Pakistan,2,Building,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
AirbusA380,Airbus A380,9011,0x2333,1,Platform,2,Air,165,Pakistan,88,Civilian Fixed Wing Aircraft{:} Heavy,34,Four Engine Jet,6,Airbus A380,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,120
MISSILE_SA_6_GAINFUL,Missile SA-6,1054,0x41E,2,Munition,1,Anti Air,222,Russia,1,Guided,18,SA-6 Gainful,1,SA-6A,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.5
MISSILE_SA_8_GECKO,Missile SA-8,1055,0x41F,2,Munition,1,Anti Air,222,Russia,1,Guided,20,SA-8 Gecko,1,SA-8A mod 0,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.5
MISSILE_SA_17_GRIZZLY,Missile SA-17,1056,0x420,2,Munition,1,Anti Air,222,Russia,1,Guided,29,SA-17 Grizzly,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.5
SA_6_MUNITION_LAUNCHER,SA-6 TEL,5713,0x1651,1,Platform,1,Land,222,Russia,28,Air Defense / Missile Defense Unit Equipment,6,SA-6 Gainful SAM System,2,SA-6 TEL,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
F16CS,F-16-CS,7027,0x1B73,1,Platform,2,Air,165,Pakistan,1,Fighter/Air Defense,1,F-16 Fighting Falcon,2,MLU,1,F-16-CS,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,1.5
YIHA_UAV,YIHA UAV,7518,0x1D5E,1,Platform,2,Air,165,Pakistan,50,Unmanned,12,YIHA Killer Drone,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0.5
STATIC_OBJECT_HANGER,Hanger,3005,0xBBD,5,Cultural Feature,1,Land,0,Other,2,Building,1,Hanger (One-story),1,Trapezoidal Aircraft Shelter (Trihangar) Barracks,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
STATIC_OBJECT_BUILDING_LARGE,Building-Large,3006,0xBBE,5,Cultural Feature,1,Land,0,Other,3,Tracks (Building),8,MOUT Large Concrete,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
STATIC_OBJECT_BARRACKS,Barracks,3007,0xBBF,5,Cultural Feature,1,Land,0,Other,2,Building,1,Hanger (One-story),2,Barracks,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
YLC_2A_RADAR,YLC 2A,5016,0x1398,9,Sensor/Emitter,1,Land,165,Pakistan,2,RF Active,2,Early Warning / Surveillance Radar,9,YLC-2A,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
YLC_18A_RADAR,YLC 18A,5017,0x1399,9,Sensor/Emitter,1,Land,165,Pakistan,2,RF Active,2,Early Warning / Surveillance Radar,10,YLC-18A,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
YLC_8E_RADAR,YLC 8E,5018,0x139A,9,Sensor/Emitter,1,Land,165,Pakistan,2,RF Active,2,Early Warning / Surveillance Radar,11,YLC-8E,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
JY_27A_RADAR,JY 27A,5019,0x139B,9,Sensor/Emitter,1,Land,165,Pakistan,2,RF Active,2,Early Warning / Surveillance Radar,12,JY-27A,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MPDR_REBORN_RADAR,MPDR REBORN,5021,0x139D,9,Sensor/Emitter,1,Land,165,Pakistan,2,RF Active,2,Early Warning / Surveillance Radar,13,MPDR-REBORN,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
INDRA_RADAR,INDRA,5020,0x139C,9,Sensor/Emitter,1,Land,165,Pakistan,2,RF Active,2,Early Warning / Surveillance Radar,14,INDRA,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
ARTILLERY_SH_15,SH-15 Self-Propelled Artillery,6403,0x1903,1,Platform,1,Land,165,Pakistan,4,Self-propelled Artillery,3,SH-15,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
QUADCOPTER_PAK,Quadcopter PAK,7519,0x1D5F,1,Platform,2,Air,165,Pakistan,50,Unmanned,13,Quadcopter,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
QUADCOPTER_IND,Quadcopter IND,7520,0x1D60,1,Platform,2,Air,99,India,50,Unmanned,5,Quadcopter,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
QUADCOPTER_PAK_KILLER_DRONE,Quadcopter PAK Killer Drone,7521,0x1D61,1,Platform,2,Air,165,Pakistan,50,Unmanned,13,Quadcopter,1,Killer Drone,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
QUADCOPTER_IND_KILLER_DRONE,Quadcopter IND Killer Drone,7522,0x1D62,1,Platform,2,Air,99,India,50,Unmanned,5,Quadcopter,1,Killer Drone,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_6_COMMAND_AND_CONTROL_CENTER,SA-6 Battery C3 Vehicle,5408,0x1520,1,Platform,1,Land,222,Russia,28,Air Defense / Missile Defense Unit Equipment,6,SA-6 Gainful SAM System,1,SA-6 Battery C3 Vehicle,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_6_FIRE_CONTROL_CENTER,Straight Flush Engagement Radar,5608,0x15E8,1,Platform,1,Land,222,Russia,28,Air Defense / Missile Defense Unit Equipment,6,SA-6 Gainful SAM System,3,Straight Flush Engagement Radar,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_8_MUNITION_LAUNCHER,SA-8 TLAR ,5714,0x1652,1,Platform,1,Land,222,Russia,28,Air Defense / Missile Defense Unit Equipment,7,SA-8 Gecko SAM System,2,SA-8 TLAR,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_17_COMMAND_AND_CONTROL_CENTER,SA-17 Command Post Vehicle,5409,0x1521,1,Platform,1,Land,222,Russia,28,Air Defense / Missile Defense Unit Equipment,11,SA-17 Grizzly SAM System,1,SA-17 Command Post Vehicle,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_17_FIRE_CONTROL_CENTER,Chair Back Engagement Radar,5609,0x15E9,1,Platform,1,Land,222,Russia,28,Air Defense / Missile Defense Unit Equipment,11,SA-17 Grizzly SAM System,2,Chair Back Engagement Radar,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SA_17_MUNITION_LAUNCHER,SA-17 Launcher/Loader Vehicle (TEL),5715,0x1653,1,Platform,1,Land,222,Russia,28,Air Defense / Missile Defense Unit Equipment,11,SA-17 Grizzly SAM System,4,SA-17 Launcher/Loader Vehicle (TEL),0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
Tornado_ADV,Tornado ADV,7028,0x1B74,1,Platform,2,Air,224,United Kingdom of Great Britain and Northern Ireland (GBR),1,Fighter/Air Defense,1,Tornado Air Defense Variant,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
VERA_RADAR,VERA,5015,0x1397,9,Sensor/Emitter,1,Land,165,Pakistan,2,RF Active,2,Early Warning / Surveillance Radar,15,VERA,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
VERA_E,VERA E,11001,0x2AF9,9,Sensor/Emitter,1,Land,165,Pakistan,3,RF Passive (intercept and DF),16,Identification/Classification (including IFF),1,VERA E,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
HS_748,Hawker Siddeley HS 748,8407,0x20D7,1,Platform,2,Air,99,India,6,Electronic Warfare (EW),1,Hawker Siddeley HS 748,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SAMYUKTA_ECM_SYSTEM,Samyukta ECM System,11005,0x2AFD,1,Platform,1,Land,99,India,7,Large Wheeled Utility Vehicle,3,Samyukta Electronic Countermeasure System,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SAMYUKTA_CC_SHELTER,Samyukta CC Shelter,11003,0x2AFB,1,Platform,1,Land,99,India,7,Large Wheeled Utility Vehicle,2,Samyukta Command & Control Shelter,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
SAMYUKTA_DF_SHELTER,Samyukta DF Shelter,11004,0x2AFC,1,Platform,1,Land,99,India,6,Small Wheeled Utility Vehicle,1,Samyukta DF Shelter,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
EADS_ECM_SYSTEM,EADS ECM System,11008,0x2B00,1,Platform,1,Land,165,Pakistan,7,Large Wheeled Utility Vehicle - (greater than 1.25 tons),2,EADS Electronic Countermeasure System,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
EADS_CC_SHELTER,EADS CC Shelter,11006,0x2AFE,1,Platform,1,Land,165,Pakistan,7,Large Wheeled Utility Vehicle - (greater than 1.25 tons),1,EADS Command & Control Shelter,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
EADS_DF_SHELTER,EADS DF Shelter,11007,0x2AFF,1,Platform,1,Land,165,Pakistan,6,Small Wheeled Utility Vehicle - (0-1.25 tons),2,EADS DF Shelter,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
PENTACLE,Pentacle,11002,0x2AFA,1,Platform,1,Land,165,Pakistan,6,Small Wheeled Utility Vehicle - (0-1.25 tons),1,High Mobility Multipurpose Wheeled Vehicle,1,Pentacle,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
BRAHMOS_MUNITION_LAUNCHER,Brahmos Munition Launcher,5716,0x1654,1,Platform,1,Land,99,India,28,Air Defence/ Missile Detection Center,13,Brahmos Munition Launcher,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_SPICE_250,Missile Spice-250,1057,0x421,2,Munition,9,Battlefield Support,99,India,1,Guided,2,Spice 250,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_HAMMER,Missile Hammer,1058,0x422,2,Munition,9,Battlefield Support,99,India,1,Guided,3,Hammer,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_AS_14,Missile AS-14,1059,0x423,2,Munition,9,Battlefield Support,99,India,1,Guided,4,AS-14,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_AS_18,Missile AS-18,1060,0x424,2,Munition,6,Anti-Ship,99,India,1,Guided,2,AS-18,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_AS_20,Missile AS-20,1061,0x425,2,Munition,6,Anti-Ship,99,India,1,Guided,3,AS-20,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_PAF_AGM_84_L_HARPOON,Missile AGM-84L Harpoon PAF,1062,0x426,2,Munition,6,Anti-Ship,165,Pakistan,1,Guided,1,Harpoon,1,AGM84-L,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_IAF_AGM_84_L_HARPOON,Missile AGM-84L Harpoon IAF,1065,0x429,2,Munition,6,Anti-Ship,99,India,1,Guided,4,Harpoon,1,AGM84-L,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_AS_17,Missile AS-17,1063,0x427,2,Munition,6,Anti-Ship,99,India,1,Guided,5,AS-17,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
MISSILE_POPEYE_2,Missile Popeye 2,1064,0x428,2,Munition,6,Anti-Ship,99,India,1,Guided,6,Popeye 2,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,0,Other,NA,0
